# U[V]    t_0[s]    T[K]
200	37.44	300.15
200	57.50	300.15
200	58.21	300.15
200	36.54	300.15
200	51.23	300.15
225	64.84	301.15
225	54.89	301.15
225	68.00	301.15
225	66.58	301.15
225	62.95	301.15
250	60.33	301.15
250	62.79	301.15
250	51.60	301.15
250	51.60	301.15
250	63.01	301.15
275	52.01	301.15
275	21.84	301.15
275	52.01	301.15
275	59.75	301.15
275	35.55	301.15
300	52.44	301.15
300	42.89	301.15
300	46.90	301.15
300	56.28	301.15
300	49.19	301.15
